Minerio A,Minerio B,Minerio C,Minerio D,Minerio E,Minerio F,Minerio G,Minerio H,Minerio I,Minerio J,Minerio K,Minerio L,Minerio M,Minerio N,Minerio O,Minerio P,Minerio Q,Minerio R,Minerio S,Minerio T,Minerio U,DOMAIN
0.0,0.0,0.0,0.0,2.058885715,0,50.68040219,0.0,3,0,5.6853592,0.0,0.0,10.7110441,0.0,0.0,24.5744211,0,0,3.219049029,0.0,1
2.622521589,0.229960841,7.084412619,0.193379439,0.413379923,0,60.4090841,0.0,0,0,13.6644831,0.0,0.0,4.743828202,0.0,0.035957765,5.985077398,0,0,4.61791502,0.0,1
0.0,0.0,0.0,0.0,0.0,0,32.44787197,0.185996364,1,0,22.01748,0.0,0.0,0.0,0.0,0.0,0.0,10,5,27.25008588,0.0,1
1.292169343,0.119236192,6.205479847,0.070872864,0.494223951,0,61.92782291,0.0,0,0,3.904186304,0.0,0.0,8.499950865,0.0,0.0,12.67079404,0,0,4.815263688,0.0,1
1.081877485,0.062645802,5.519845546,0.0,0.733189553,0,60.70476403,0.0,0,0,4.073461246,0.0,0.0,9.107762925,0.0,0.0,15.21974596,0,0,3.49670745,0.0,1
1.310133982,0.0,6.041084858,0.0,0.425024754,0,61.28441103,0.0,0,0,3.917852948,0.0,0.0,8.756118848,0.0,0.0,14.83360381,0,0,3.43176977,0.0,1
0.0,0.0,5.206107145,0.0,0.0,0,58.5174702,0.0,0,0,6.06712356,0.0,0.0,2.894560188,0.0,0.0,5.142159126,3,0,17.16973249,0.0,1
0.0,0.0,0.0,0.0,0.0,0,52.33503786,0.0,1,0,18.20569672,0.0,0.0,0.529057943,0.0,0.0,3.941873942,4,1,18.36672476,0.0,1
0.0,0.0,0.0,0.0,0.0,0,44.00385492,0.991544676,1,0,24.53189902,0.0,0.0,0.0,0.0,0.0,0.710371571,5,2,20.31694653,0.845115726,1
2.223017777,0.125407062,8.49111832,0.262812689,0.0,0,61.9236969,0.0,0,0,7.666357025,0.0,0.0,5.251930066,0.0,0.0,6.765011638,0,0,7.290648523,0.0,1
2.736444615,0.200835962,10.44523405,0.172733905,0.0,0,65.23942307,0.0,0,0,3.056104814,0.0,0.035897572,7.103066198,0.0,0.0,7.038289099,0,0,3.971970719,0.0,1
1.767588568,0.133261546,6.660041615,0.194513708,0.0,0,60.1671491,0.0,0,0,10.8777677,0.0,0.00197494,4.631035018,0.0,0.0,5.909419044,0,0,9.657248758,0.0,1
2.696512342,0.068801274,10.16197014,0.076962554,0.0,0,64.66434547,0.0,0,0,3.28891184,0.0,0.0,6.846934977,0.0,0.0,8.483102806,0,0,3.712458591,0.0,1
2.589191761,0.0,9.839418163,0.0,0.0,0,64.54100559,0.0,0,0,2.874879512,0.0,0.0,6.939555124,0.0,0.0,9.772725462,0,0,3.443224385,0.0,1
2.815644079,0.201497296,10.59375879,0.145686789,0.0,0,65.34082722,0.0,0,0,3.178239959,0.0,0.045191368,7.097611263,0.0,0.0,6.833156339,0,0,3.748386899,0.0,1
2.823644433,0.237546897,10.89182897,0.244147537,0.0,0,64.77838214,0.0,0,0,3.514068069,0.0,0.080276371,6.677684268,0.0,0.069215502,6.486003357,0,0,4.115513595,0.0,1
2.348286671,0.130616585,9.258611653,0.164800068,0.0,0,63.7694777,0.0,0,0,3.421174631,0.0,0.0,7.233552636,0.0,0.0,9.677142954,0,0,3.996337099,0.0,1
1.378777836,0.36955251,6.700422193,0.186652083,0.250594474,0,61.89721845,0.0,0,0,4.002739193,0.0,0.0,8.078196576,0.0,0.0,11.73109495,0,0,5.404751736,0.0,1
0.0,0.0,0.0,0.0,0.316366341,0,33.83167062,3.610862484,0,0,35.75698295,1.127961978,0.0,0.0,0.401797598,0.0,0.0,0,0,15.26344485,8.165461631,1
2.287809695,0.173318644,9.437939161,0.293428979,0.0,0,63.45977436,0.0,0,0,3.787015855,0.0,0.0,6.19254445,0.0,0.0,8.585600231,0,0,5.782568627,0.0,1
2.287496397,0.119260189,9.214393799,0.277640175,0.0,0,63.27854309,0.0,0,0,4.595122338,0.0,0.0,6.104954016,0.0,0.0,8.061456981,0,0,6.061133011,0.0,1
1.02592544,0.118280071,2.579198599,0.317072233,1.220062889,0,56.74269142,0.0,0,0,17.51648731,0.0,0.0,4.162688929,0.0,0.087544054,5.810708665,0,0,10.41934039,0.0,1
1.912693602,0.40041109,6.027735746,0.195418627,0.391541824,0,59.80680021,0.0,0,0,11.6670879,0.0,0.0,5.259939633,0.0,0.0,8.190574327,0,0,6.147797043,0.0,1
0.0,0.0,0.0,0.143890765,0.53060408,0,52.18883391,0.397207421,0,0,22.85224865,0.055398173,0.0,1.520969474,0.0,0.0,3.801962091,1,0,15.33949167,0.648218797,1
0.0,0.0,0.0,0.0,0.0,0,45.1613031,0.0,2,0,11.50117369,0.0,0.0,0.0,0.0,0.0,0.50977035,10,4,25.87971172,0.0,1
2.677653719,0.213747418,10.45808181,0.20088343,0.0,0,64.82689605,0.0,0,0,2.933627806,0.0,0.012919397,7.048064249,0.0,0.0,7.641747276,0,0,3.98637885,0.0,1
2.645824175,0.197999503,10.32280006,0.207097296,0.0,0,64.66529374,0.0,0,0,3.015142105,0.0,0.0,7.059327308,0.0,0.0,7.959023379,0,0,3.927492427,0.0,1
2.752632389,0.192591406,10.59396044,0.189349467,0.0,0,64.93615206,0.0,0,0,3.024102237,0.0,0.004259937,6.957148575,0.0,0.0,7.497075706,0,0,3.852727786,0.0,1
2.550458934,0.141258945,9.852656413,0.159730457,0.0,0,64.68655454,0.0,0,0,3.249375036,0.0,0.0,7.101475151,0.0,0.0,8.06411201,0,0,4.194378512,0.0,1
2.325528911,0.035507858,9.023525478,0.033371657,0.0,0,64.31777101,0.0,0,0,3.128894972,0.0,0.0,7.424177593,0.0,0.0,9.707133323,0,0,4.004089202,0.0,1
2.492303562,0.095192283,9.691753062,0.140607829,0.0,0,64.24277225,0.0,0,0,3.549021067,0.0,0.0,6.810659178,0.0,0.0,8.440579887,0,0,4.537110877,0.0,1
2.145003278,0.0,4.125169259,0.0,1.047118971,0,57.23429436,0.0,0,0,18.48169713,0.0,0.0,3.80812983,0.0,0.0,8.745335153,0,0,4.413252028,0.0,1
2.40826067,0.0,7.104741671,0.062800628,0.299654131,0,60.84650714,0.0,0,0,11.15455718,0.0,0.0,5.426230041,0.0,0.0,8.122722602,0,0,4.574525938,0.0,1
2.213318227,0.096441953,7.848920536,0.170060619,0.145350517,0,62.70019822,0.0,0,0,6.821911893,0.0,0.0,6.713779806,0.0,0.0,8.425307074,0,0,4.864711159,0.0,1
2.195640021,0.103808724,8.861289355,0.171211049,0.0,0,63.92479824,0.0,0,0,3.319750494,0.0,0.0,7.296088385,0.0,0.0,9.354244248,0,0,4.773169487,0.0,1
2.325950512,0.236471395,9.287878109,0.248250462,0.0,0,64.16597218,0.0,0,0,3.477609407,0.0,0.030804778,7.510367449,0.0,0.0,8.261166938,0,0,4.455528772,0.0,1
2.345092068,0.129110477,9.173539543,0.189272007,0.0,0,64.39303494,0.0,0,0,3.308068838,0.0,0.0,7.462398493,0.0,0.0,8.745707123,0,0,4.253776514,0.0,1
2.573806206,0.184371122,9.915582394,0.226763129,0.0,0,65.06684663,0.0,0,0,3.036415342,0.0,0.013459763,7.369179507,0.0,0.0,7.550498711,0,0,4.063077195,0.0,1
2.42831226,0.223688996,9.618628434,0.304955818,0.0,0,64.60618711,0.0,0,0,3.544293193,0.0,0.043597095,7.067930735,0.0,0.023788155,7.164581067,0,0,4.969020238,0.0,1
0.0,0.0,1.06643966,0.0,0.0,0,54.16625068,0.0,1,0,11.32086996,0.0,0.0,0.700180892,0.0,0.0,4.210161624,5,1,19.8492936,0.0,1
2.489621929,0.141819377,9.762461327,0.344680602,0.0,0,64.45350842,0.0,0,0,3.599962467,0.0,0.0,6.676698264,0.0,0.007726034,7.554269413,0,0,4.96756561,0.0,1
2.344169409,0.0,9.06655549,0.0,0.0,0,64.13869632,0.0,0,0,2.778864343,0.0,0.0,7.081710466,0.0,0.0,11.14432134,0,0,3.445682633,0.0,1
2.414688636,0.0,9.190832903,0.0,0.0,0,64.35593109,0.0,0,0,2.81240511,0.0,0.0,7.215352377,0.0,0.0,10.75150528,0,0,3.259284604,0.0,1
2.256291275,0.0,8.792243976,0.0,0.0,0,64.05500546,0.0,0,0,3.288971771,0.0,0.0,7.26140344,0.0,0.0,10.10797148,0,0,4.238112605,0.0,1
0.0,0.0,0.0,0.0,0.0,0,51.02402294,0.005932738,1,0,21.12923562,0.0,0.0,0.256731365,0.0,0.0,2.412870688,3,1,18.34828233,0.0,1
0.0,0.0,0.0,0.0,0.0,0,39.96920677,0.0,1,0,19.49502376,0.0,0.0,0.0,0.0,0.0,0.0,8,5,24.90850769,0.0,1
2.567969451,0.132837319,9.786257195,0.087862735,0.0,0,65.13890346,0.0,0,0,2.962243579,0.0,0.0,7.400627402,0.0,0.0,7.977122751,0,0,3.94617611,0.0,1
2.572025563,0.0,9.787964251,0.0,0.0,0,64.67068527,0.0,0,0,2.681098872,0.0,0.0,7.007140523,0.0,0.0,9.89152722,0,0,3.389558297,0.0,1
2.730955934,0.191121084,10.22301442,0.152746575,0.0,0,65.57493371,0.0,0,0,2.897231493,0.0,0.024761174,7.503479656,0.0,0.0,7.19554876,0,0,3.506207199,0.0,1
2.928341528,0.212477379,10.97299069,0.166689659,0.0,0,66.01893928,0.0,0,0,2.954882923,0.0,0.087769969,7.228754851,0.0,0.015971156,5.619048903,0,0,3.544786787,0.0,1
2.766692079,0.152956771,10.37323025,0.103763267,0.0,0,65.47010899,0.0,0,0,2.844870744,0.0,0.0,7.304135746,0.0,0.0,7.462612345,0,0,3.521629815,0.0,1
2.750936947,0.098273278,10.26004332,0.061717582,0.0,0,65.20612087,0.0,0,0,3.007078043,0.0,0.0,7.128066891,0.0,0.0,7.983716488,0,0,3.504046584,0.0,1
0.0,0.0,2.93435992,0.0,0.0,0,52.73929394,0.0,0,0,17.48503983,0.0,0.0,0.0,0.0,0.0,5.489769526,3,0,17.24629752,0.0,1
3.018206192,0.036449405,11.46636032,0.114780627,0.0,0,63.3143752,0.0,0,0,4.714424946,0.0,0.0,4.963651774,0.0,0.0,7.795572057,0,0,4.576179482,0.0,1
0.0,0.0,0.0,0.0,1.714413335,0,52.19787018,0.0,3,0,4.838876104,0.0,0.0,10.4939761,0.0,0.0,23.77297164,0,0,3.168186176,0.0,1
2.8635031,0.201128811,10.20730019,0.183443379,0.0,0,64.36947987,0.0,0,0,5.507208172,0.0,0.068067362,6.45007119,0.0,0.0,5.966366666,0,0,4.128499372,0.0,1
2.704182481,0.167516542,9.929220016,0.102646019,0.0,0,64.47792421,0.0,0,0,4.314102682,0.0,0.0,6.885341959,0.0,0.0,7.48048722,0,0,3.938578875,0.0,1
1.212536649,0.0,0.218351595,0.0,0.874799643,0,50.00124136,0.452824985,0,0,32.03114263,1.305714508,0.0,0.0,0.374803874,0.0,3.414928533,0,0,3.259336544,6.854319681,1
2.001409354,0.0,7.891658691,0.102368524,0.0,0,62.66730149,0.0,0,0,3.992270662,0.0,0.0,6.887525624,0.0,0.0,12.35272502,0,0,4.104740636,0.0,1
1.171681796,0.567197922,8.2493202,0.242746864,0.0,0,61.98129895,0.0,0,1,4.365634958,0.0,0.369037195,4.75497103,0.0,0.161395683,4.750929589,0,0,11.33457845,0.0,1
2.70807902,0.45420687,11.11912328,0.0,0.0,0,64.97849691,0.0,0,0,3.602379016,0.0,0.288149311,6.128969219,0.0,0.0,4.347228761,0,0,5.339538477,0.0,1
2.934398843,0.251975523,10.87151744,0.144806896,0.0,0,65.5977537,0.0,0,0,3.229536755,0.0,0.096586173,7.05899957,0.0,0.0,6.287483008,0,0,3.48460366,0.0,1
2.418981864,0.020112382,9.257091894,0.0,0.0,0,64.00268349,0.0,0,0,3.126296686,0.0,0.0,7.076838737,0.0,0.0,10.6089793,0,0,3.489015647,0.0,1
2.935468,0.208186925,11.1522853,0.201084013,0.0,0,65.71450256,0.0,0,0,2.794618572,0.0,0.069733604,6.886577625,0.0,0.014539972,6.138595711,0,0,3.85586011,0.0,1
2.774641392,0.13156936,10.56060555,0.162650641,0.0,0,65.21275941,0.0,0,0,2.883792561,0.0,0.0,6.89731381,0.0,0.0,7.469494249,0,0,3.907173022,0.0,1
2.409587367,0.048419313,9.123833409,0.209314508,0.0,0,63.49419168,0.0,0,0,4.855060355,0.0,0.0,6.394929829,0.0,0.0,8.577583468,0,0,4.887080074,0.0,1
0.0,0.0,0.0,0.0,0.646941669,0,50.56017044,0.732046431,0,0,24.44454614,0.225601452,0.0,1.083740845,0.0,0.0,3.297747878,1,0,15.46996736,1.58898558,1
2.205341408,0.0,8.593824913,0.0,0.0,0,63.35490588,0.0,0,0,2.992667989,0.0,0.0,7.005588128,0.0,0.0,12.76346721,0,0,3.084204468,0.0,1
2.143392191,0.0,8.465136801,0.0,0.0,0,63.17331008,0.0,0,0,2.936962098,0.0,0.0,7.172658617,0.0,0.0,13.20292769,0,0,2.905612532,0.0,1
1.620404351,0.0,6.787723873,0.0,0.0,0,62.37410317,0.0,0,0,2.503483626,0.0,0.0,7.270507302,0.0,0.0,16.76004746,0,0,2.683730217,0.0,1
2.916237485,0.166968316,10.91978499,0.092362521,0.0,0,65.66589943,0.0,0,0,2.66729476,0.0,0.011777771,7.117940759,0.0,0.0,7.073539538,0,0,3.368194433,0.0,1
2.776540642,0.110837282,10.43272599,0.035175236,0.0,0,65.34038609,0.0,0,0,2.775765957,0.0,0.0,7.145179828,0.0,0.0,7.860561544,0,0,3.522827433,0.0,1
2.712644262,0.118763324,10.35018319,0.065618335,0.0,0,65.03780392,0.0,0,0,2.888176683,0.0,0.0,7.039056732,0.0,0.0,7.978245048,0,0,3.809508508,0.0,1
0.0,0.0,0.0,1.234142779,0.0,0,47.1757999,0.0,1,0,7.262211045,0.0,0.0,0.0,0.0,1.16509889,0.0,7,8,23.65940357,0.0,1
2.624739325,0.112346946,10.27300629,0.159448083,0.0,0,64.93663319,0.0,0,0,2.764921851,0.0,0.0,6.843121686,0.0,0.0,7.901087986,0,0,4.384694649,0.0,1
2.621671253,0.015972338,9.998932442,0.0,0.0,0,64.78272448,0.0,0,0,2.627406416,0.0,0.0,7.211784139,0.0,0.0,9.447721503,0,0,3.293787425,0.0,1
2.671529576,0.057447436,10.21024002,0.02704752,0.0,0,64.92380087,0.0,0,0,2.744821539,0.0,0.0,7.033740581,0.0,0.0,8.660573078,0,0,3.670799378,0.0,1
2.518890833,0.0,9.653570106,0.0,0.0,0,64.59472763,0.0,0,0,2.509388549,0.0,0.0,7.19379933,0.0,0.0,10.36806829,0,0,3.161555262,0.0,1
2.625746637,0.094110981,10.03605602,0.085218095,0.0,0,64.92516458,0.0,0,0,2.720450875,0.0,0.0,7.311342794,0.0,0.0,8.757293971,0,0,3.444616045,0.0,1
2.919428347,0.209665002,11.10325195,0.167747165,0.0,0,65.65876526,0.0,0,0,2.72931679,0.0,0.063360396,6.996482893,0.0,0.0,6.429663403,0,0,3.709491542,0.0,1
0.0,0.0,0.0,0.0,0.0,0,40.96094278,1.714493014,0,0,26.96808581,0.0,0.0,0.0,0.0,0.0,0.154836225,5,1,20.07627438,2.351568219,1
0.0,0.0,0.0,0.0,0.0,0,42.62965605,0.0,1,0,18.01754033,0.0,0.0,0.0,0.0,0.0,0.62986515,8,3,24.33695647,0.0,1
2.528028503,0.031186946,9.59275172,0.139027038,0.0,0,64.07100913,0.0,0,0,3.87997389,0.0,0.0,6.50329703,0.0,0.0,8.841265271,0,0,4.413460475,0.0,1
1.780330643,0.644788533,7.365530681,0.0,0.0,0,62.35536126,0.0,0,0,4.233908829,0.0,0.0,7.620818188,0.0,0.0,11.92609546,0,0,4.073166406,0.0,1
0.0,1.373194606,0.0,0.0,2.011193223,0,47.52111279,0.0,4,0,4.989428255,0.0,0.0,11.64420353,0.0,0.0,26.11465802,0,0,1.552069766,0.0,1
0.0,0.0,0.0,0.0,2.046534696,0,50.29762111,0.0,4,0,5.268846521,0.0,0.0,11.34053571,0.0,0.0,24.9512488,0,0,1.870955103,0.0,1
0.0,0.0,0.0,0.0,2.5097592,0,44.55132403,0.0,5,0,5.179761953,0.0,0.0,11.66999908,0.0,0.0,28.62219326,0,0,2.212211435,0.0,1
0.0,0.0,0.0,0.0,1.881248927,0,54.60411486,0.0,2,0,5.104938032,0.0,0.0,10.10057745,0.0,0.0,21.88800028,0,0,3.607394234,0.0,1
0.0,0.0,0.0,0.0,2.848846903,0,49.22238841,0.0,6,0,7.040993547,0.0,0.0,9.15922717,0.0,0.0,18.96434365,0,0,6.297897751,0.0,1
1.835742465,0.0,2.962829208,0.0,1.360001467,0,55.59137639,0.0,0,0,21.38969911,0.0,0.0,3.04710062,0.0,0.0,7.240186558,0,0,5.864386614,0.708677566,1
2.118251953,0.147089934,7.99894734,0.100212668,0.003654079,0,62.69454231,0.0,0,0,5.825700928,0.0,0.0,6.838531778,0.0,0.0,9.095013915,0,0,5.178055091,0.0,1
2.0031008,0.0,7.920237859,0.0,0.0,0,63.19138354,0.0,0,0,3.36922757,0.0,0.0,7.338831136,0.0,0.0,12.44326922,0,0,3.733949876,0.0,1
2.026716768,0.0,7.809197636,0.044555679,0.0,0,62.26113703,0.0,0,0,5.624930173,0.0,0.0,6.192946926,0.0,0.0,10.45729513,0,0,5.583220657,0.0,1
1.570228892,0.0,1.901076669,0.0,1.665694438,0,55.38015469,0.0,0,0,21.91741151,0.0,0.0,3.275885344,0.0,0.0,7.738050411,0,0,5.32438409,1.227113961,1
1.889275265,0.0,7.912111905,0.003046823,0.0,0,62.71786033,0.0,0,0,3.967178463,0.0,0.0,6.648651167,0.0,0.0,11.2559181,0,0,5.605957943,0.0,1
0.0,0.0,0.0,0.0,0.606385426,0,41.75310481,2.774696228,0,0,33.7597968,1.204784341,0.0,0.0,0.566470946,0.0,0.0,0,0,12.37200535,6.962756098,1
0.0,0.0,0.0,0.0,0.0,0,35.59973832,3.146675558,0,0,32.94428815,0.372250952,0.0,0.0,0.0,0.0,0.0,3,1,18.09245809,5.724454294,1
0.0,0.0,0.0,0.0,0.0,0,38.57631537,0.493525417,1,0,23.22146298,0.0,0.0,0.0,0.0,0.0,0.53626486,8,3,23.98243952,0.0,1
2.319781857,0.0,8.859727209,0.0,0.0,0,62.91429646,0.0,0,0,4.760379912,0.0,0.0,6.125693617,0.0,0.0,10.21893231,0,0,4.801188632,0.0,1
2.161933922,0.0,8.46230569,0.0,0.0,0,63.49324732,0.0,0,0,3.288967785,0.0,0.0,6.9160453,0.0,0.0,11.76752181,0,0,3.909978172,0.0,1
2.487713285,0.022517966,9.394360529,0.033065579,0.0,0,63.84534482,0.0,0,0,3.960386393,0.0,0.0,6.574801717,0.0,0.0,9.457601138,0,0,4.224208574,0.0,1
2.123837858,0.185734323,8.518094817,0.21967037,0.0,0,63.42408114,0.0,0,0,4.528607567,0.0,0.0,7.032472311,0.0,0.0,8.406676559,0,0,5.560825055,0.0,1
2.011136703,0.17650666,8.145387369,0.245023178,0.0,0,62.94910487,0.0,0,0,4.968232176,0.0,0.0,6.810521416,0.0,0.0,8.755759007,0,0,5.938328616,0.0,1
2.160434231,0.182879094,8.739392093,0.268220879,0.0,0,63.30702778,0.0,0,0,4.578866615,0.0,0.0,6.638433909,0.0,0.0,8.303321916,0,0,5.821423484,0.0,1
0.0,0.0,0.0,0.0,0.0,0,50.13407808,0.0,1,0,14.76606359,0.0,0.0,0.0,0.0,0.0,5.670462001,6,1,20.57151787,0.0,1
2.924888438,0.1835202,11.11232185,0.214254549,0.0,0,65.61748768,0.0,0,0,2.734070017,0.0,0.04021716,6.864404695,0.0,0.0,6.559186401,0,0,3.74964901,0.0,1
2.811634542,0.135152163,10.76905543,0.222626932,0.0,0,65.22334938,0.0,0,0,2.79044207,0.0,0.0,6.784731286,0.0,0.0,7.35585618,0,0,3.907152023,0.0,1
2.852510138,0.194586461,10.99840734,0.234797342,0.0,0,65.24370869,0.0,0,0,3.145316388,0.0,0.056270169,6.571673882,0.0,0.03472077,6.256930059,0,0,4.378015176,0.0,1
0.0,0.0,0.0,0.0,0.0,0,26.81664496,0.989940237,1,0,24.18903837,0.0,0.0,0.0,0.0,0.0,0.0,11,7,28.56878657,0.0,1
2.616095046,0.186969117,9.184338045,0.211389547,0.0,0,63.50942076,0.0,0,0,7.272271319,0.0,0.07220728,6.104653268,0.0,0.097947956,5.323873986,0,0,5.190411679,0.0,1
2.798633148,0.128126008,10.29823055,0.120462845,0.0,0,64.93367776,0.0,0,0,3.708559969,0.0,0.0,6.908082212,0.0,0.0,7.489751377,0,0,3.614476128,0.0,1
2.77506182,0.087047933,10.44663506,0.033588637,0.0,0,65.1311402,0.0,0,0,2.725596586,0.0,0.0,7.126667009,0.0,0.0,8.392997855,0,0,3.281264899,0.0,1
2.209020418,0.628176008,8.962779732,0.395252312,0.0,0,63.68417492,0.0,0,0,4.99357503,0.0,0.10375421,6.84125369,0.0,0.224683174,6.123794104,0,0,5.47805382,0.0,2
0.0,0.0,0.0,0.0,0.0,0,20.78618181,5.080304851,1,0,36.72860195,0.0,0.0,0.0,0.0,0.0,0.0,4,6,21.9695092,3.297983771,2
0.0,0.0,0.0,0.0,0.0,0,18.46397246,2.042861464,0,0,25.84395195,0.0,0.0,0.0,0.0,0.0,0.0,11,10,30.44073612,0.0,2
0.0,0.0,0.0,0.0,0.0,0,19.01069317,1.281038759,1,0,23.82338675,0.0,0.0,0.0,0.0,0.0,0.0,12,10,31.46379166,0.0,2
2.317161955,0.200166827,8.54913712,0.313325434,0.0,0,63.16683602,0.0,0,0,6.50947114,0.0,0.044938827,6.432473651,0.0,0.075281113,6.660474444,0,0,5.699607904,0.0,2
2.170745738,0.111831001,8.711043262,0.186409523,0.0,0,63.3736995,0.0,0,0,3.546533007,0.0,0.0,7.362038705,0.0,0.0,10.44224958,0,0,4.095449681,0.0,2
1.626613384,0.369017145,7.758850146,0.393774557,0.404568553,0,62.25682415,0.0,0,0,4.658554664,0.0,0.134238263,8.060715671,0.0,0.104534542,8.44178814,0,0,5.089014951,0.0,2
0.0,0.0,0.0,0.0,0.0,0,29.11024645,1.488967557,1,0,24.31785321,0.0,0.0,0.0,0.0,0.0,0.0,9,7,26.64709024,0.0,2
0.0,0.187507031,0.0,0.258224888,4.180433297,0,55.18699582,0.0,3,0,10.50820734,0.0,0.0,9.238268519,0.0,0.0,8.850506921,0,0,7.762902142,0.0,2
1.301679898,1.108205562,6.762859574,0.336131733,0.758800718,0,62.68708141,0.0,0,0,4.899578169,0.0,0.120604007,7.690476474,0.0,0.107605379,7.240923565,0,0,6.665438139,0.0,2
0.0,0.0,0.0,0.0,0.0,0,21.62077207,0.0,2,0,8.336235569,0.0,0.0,0.0,0.0,0.0,0.0,17,12,36.89128154,0.0,2
3.106510048,0.236594537,9.208246689,0.130453574,0.149283462,0,61.85180465,0.0,0,0,11.79539504,0.0,0.064752835,4.912505126,0.0,0.045868956,4.38507868,0,0,3.835951237,0.0,1
0.0,0.0,0.0,0.419632631,0.0,0,20.95548917,0.0,2,0,4.009992734,0.0,0.0,0.0,0.0,0.552604751,0.0,16,19,35.27766614,0.0,2
2.186410717,0.226117407,10.06749089,0.326509256,0.0,0,63.11538394,0.0,0,0,4.976730829,0.0,0.113658012,5.417797458,0.0,0.255486703,4.45826927,0,0,8.167767403,0.0,1
2.169622882,0.24693941,9.073028499,0.355561339,0.0,0,63.05533168,0.0,0,0,4.2773776,0.0,0.036912674,7.068211063,0.0,0.018592657,8.467593793,0,0,5.224847524,0.0,1
1.938004421,0.349566388,8.913185439,0.345470935,0.002568441,0,62.98010791,0.0,0,0,4.365116057,0.0,0.164701719,7.740103345,0.0,0.165044376,6.813123735,0,0,5.393059378,0.0,1
2.337404435,0.008146503,9.0907896,0.204059325,0.0,0,63.46181331,0.0,0,0,3.898490886,0.0,0.0,6.738673863,0.0,0.0,9.97949136,0,0,4.281130714,0.0,1
2.581441823,0.143921201,9.626990522,0.341042771,0.0,0,63.47702114,0.0,0,0,5.28789289,0.0,0.0,6.321618413,0.0,0.0,7.662059357,0,0,4.558011886,0.0,1
2.12060248,0.20022262,7.323634085,0.356223302,0.49256854,0,61.48668945,0.0,0,0,9.042541791,0.0,0.026702714,6.428934344,0.0,0.055680783,7.426400612,0,0,5.039799281,0.0,1
0.0,0.0,0.0,0.0,4.493897523,0,35.61035136,0.732152567,4,0,32.02385528,1.585699272,0.0,2.336447464,0.083637348,0.0,5.109674611,0,0,5.704163254,7.375971447,1
0.0,0.0,0.0,0.0,2.959326955,0,30.12741242,3.711830004,0,0,43.3553266,2.699951972,0.0,0.0,1.32464017,0.0,0.0,0,0,2.783276751,13.03823513,1
0.0,0.0,0.0,0.0,0.0,0,29.94522099,4.492771631,0,0,47.21705004,2.513392912,0.0,0.0,1.964933835,0.0,0.0,0,0,0.557904366,13.30872622,1
0.819173311,0.338633512,4.519070615,0.347866142,1.412079824,0,59.16332853,0.0,2,0,9.435081369,0.0,0.111532116,7.52935141,0.0,0.037025712,8.587312586,0,0,5.6073228,0.0,1
1.867679004,0.137764146,7.453289792,0.242481619,0.0,0,60.91272706,0.0,0,0,10.74345897,0.0,0.090624983,4.231837596,0.0,0.281761841,2.832612428,0,0,10.16918407,0.0,1
1.38859577,0.011924263,2.163053053,0.136116143,1.689943514,0,55.41795209,0.0,0,0,23.65807563,0.330993784,0.009838473,2.518468185,0.127148423,0.232170114,1.448386909,0,0,9.579028392,0.472201737,1
0.0,0.0,0.0,0.0,0.0,0,50.02593361,0.0,2,0,11.22959428,0.0,0.0,0.0,0.0,0.0,0.0,7,5,23.50372428,0.0,1
0.0,0.0,0.0,0.0,0.0,0,40.33196722,0.0,2,0,10.91665352,0.0,0.0,0.0,0.0,0.0,0.0,11,7,27.90073971,0.0,1
1.871475676,0.176571364,8.698146151,0.268884667,0.0,0,62.36348041,0.0,0,0,7.089946538,0.0,0.109500889,4.944392681,0.0,0.280996782,3.344257489,0,0,9.832006281,0.0,1
0.0,0.0,0.0,0.0,0.0,0,51.36159509,0.0,2,0,10.79637467,0.0,0.0,0.0,0.0,0.0,2.026257339,7,3,22.58318693,0.0,1
2.895854807,0.190516847,10.94975279,0.270250371,0.0,0,64.66431357,0.0,0,0,5.25582358,0.0,0.101715452,5.831799308,0.0,0.243693699,3.957253337,0,0,4.957490021,0.0,1
2.875031872,0.183802525,10.1306651,0.303513465,0.0,0,63.8789575,0.0,0,0,6.944353067,0.0,0.080934542,5.701455337,0.0,0.238768396,4.504335139,0,0,4.735942911,0.0,1
0.846122485,0.050389479,3.737899392,0.230424516,0.0,0,56.74877956,0.0,0,0,14.96672717,0.0,0.0,3.115862259,0.0,0.0,6.17699083,0,0,13.77597694,0.0,1
2.347311589,0.052125004,8.598892005,0.410858625,0.0,0,62.57184212,0.0,0,0,6.508886436,0.0,0.0,5.808143293,0.0,0.0,8.210270839,0,0,5.491670085,0.0,1
0.0,0.0,0.0,0.0,0.0,0,36.10559602,2.420679859,0,0,31.57148001,0.0,0.0,0.0,0.0,0.0,1.155803805,3,0,18.65747291,5.835440139,1
2.377833966,0.018425409,4.569740046,0.284502116,1.255481851,0,57.6212889,0.0,0,0,19.66626499,0.0,0.0,3.655699231,0.0,0.0,5.86965136,0,0,4.681112137,0.0,1
0.0,0.0,0.0,0.0,0.0,0,15.77384441,5.047902228,0,0,58.43561717,2.739061564,0.0,0.0,3.932752889,0.0,0.0,0,0,0.0,14.07082174,1
2.450128571,0.001574982,8.909337781,0.105692092,0.0,0,63.52735069,0.0,0,0,5.074490781,0.0,0.0,6.630772644,0.0,0.0,9.119773663,0,0,4.180878796,0.0,1
